32592	#sing_sing	arseholemagus	4Head	4854	1491084253857
32593	#sing_sing	vronjahmix	KKona KKona KKona KKona KKona KKona KKona KKona KKona	4854	1491084253970
32594	#sing_sing	suriranyar	"Garylim1999, means random number gen, so like luck"	4854	1491084254148
32595	#sing_sing	d4n4n	carried by grill LUL	4854	1491084255083
32596	#sing_sing	slachter1980	????????????????????????	4854	1491084257719
32597	#sing_sing	fredericko101	Who is sing song listening to?	4854	1491084261133
32598	#sing_sing	echoslam4lyf	Kreygasm	4854	1491084261508
32599	#sing_sing	keepo7	@Sing_sing remember when u said Liquid would win DAC? cancelG	4854	1491084263582
32600	#sing_sing	revcrow	song?	4854	1491084264411
32601	#sing_sing	amiyusov	sb on ck LUL	4854	1491084267303
32602	#sing_sing	ballani	CARROED BY BUBU 4Head	4854	1491084267801
32603	#sing_sing	vysethehero	?????? haHAA haHAA haHAA ????	4854	1491084273332
32604	#sing_sing	hjum	SoBayed	4854	1491084275770
32605	#sing_sing	dreamyyyyyyyyy	CARRIED BY WOMAN IN 2017 SoBayed	4854	1491084276484
32606	#sing_sing	imtotallyimba	Song prease? Any weebs?	4874	1491084281060
32607	#sing_sing	revcrow	Please song !	4854	1491084281136
32608	#sing_sing	kuzyrii	0/5 SF NotLikeThis	4854	1491084281442
32609	#sing_sing	slachter1980	???	4854	1491084289001
32610	#sing_sing	amiyusov	BasedGod	4874	1491084294410
32611	#sing_sing	hjum	skydancer moderating skills SoBayed	4874	1491084294496
32612	#sing_sing	charles_stover	sing song ping pong ding dong	4854	1491084294583
32613	#sing_sing	glodar	Kreygasm	4874	1491084297458
32614	#sing_sing	steve_zombie	nub sf LUL	4874	1491084297549
32615	#sing_sing	pqpies	is he playing black bananamancer?	4874	1491084299614
32616	#sing_sing	imtotallyimba	YES	4874	1491084307714
32617	#sing_sing	slachter1980	?????�????????????�????????????�????????????�????????????�???????	4854	1491084318173
32618	#sing_sing	pingtothepong	SabaPing	4874	1491084324865
32619	#sing_sing	glodar	tfw bububu will never whisper to your ear FeelsBadMan	4874	1491084329962
32620	#sing_sing	slachter1980	????????????????????	4874	1491084333837
32621	#sing_sing	420ganjasmokerr	I	4874	1491084338386
32622	#sing_sing	diegomoraess	XD	4874	1491084340188
32623	#sing_sing	zandet	Kappa	4900	1491084345292
32624	#sing_sing	twitchnotify	fifthso2 just subscribed with Twitch Prime!	4900	1491084347546
32625	#sing_sing	hnlbot	Thanks for subscribing with Prime fifthso2	4900	1491084347657
32626	#sing_sing	slachter1980	????????????????????	4874	1491084348753
32627	#sing_sing	moobrub	TriHard	4900	1491084353715
32628	#sing_sing	ireturnofthemac	How r u today	4900	1491084359612
32629	#sing_sing	slachter1980	????????????????????	4900	1491084364141
32630	#sing_sing	twitchnotify	SofaKingBased just subscribed with Twitch Prime!	4900	1491084364516
32631	#sing_sing	hnlbot	Thanks for subscribing with Prime SofaKingBased	4874	1491084364630
32632	#sing_sing	ghalander	song name?	4900	1491084367821
32633	#sing_sing	measini	LUL	4900	1491084369159
32634	#sing_sing	crypie_92	DogePls	4900	1491084372107
32635	#sing_sing	afoutopatisa	260 cs LUL	4900	1491084383203
32636	#sing_sing	glodar	"very bad, anxiety thru the roof for no reason.."	4900	1491084386868
32637	#sing_sing	impressive9	did they win the riki game?	4900	1491084386955
32638	#sing_sing	420ganjasmokerr	L	4900	1491084387038
32639	#sing_sing	slachter1980	????????????	4900	1491084396257
32640	#sing_sing	flydown13	doggo is sleeping like 4hour	4900	1491084396369
32641	#sing_sing	mvpknd	singsingGasm	4900	1491084396493
32642	#sing_sing	420ganjasmokerr	P	4900	1491084396584
32643	#sing_sing	dreamyyyyyyyyy	Kreygasm	4900	1491084396669
32644	#sing_sing	mixxiie	FYFAN	4900	1491084396782
32645	#sing_sing	seppi2013	hey singsong :) @Sing_sing	4900	1491084396913
32646	#sing_sing	jimmosiotv	singsingGasm	4900	1491084398131
32647	#sing_sing	smakmantv	Kreygasm fyfan	4900	1491084398761
32648	#sing_sing	lysanderpiss	Kreygasm	4900	1491084398846
32649	#sing_sing	hunterzheka	OhMyDog	4900	1491084399612
32650	#sing_sing	maslaklulz	RITA	4917	1491084404749
32651	#sing_sing	pqpies	2 minute cd tp PogChamp	4917	1491084410539
32652	#sing_sing	tetsuya__san	Kreygasm	4900	1491084410624
32653	#sing_sing	maslaklulz	No rita FeelsBadMan	4917	1491084412877
32654	#sing_sing	steve_zombie	LUL RITA IN 2017 LUL	4917	1491084418408
32655	#sing_sing	emank11	don't mind me I am farming	4917	1491084418964
32656	#sing_sing	amiyusov	afk sf LUL	4900	1491084425648
32657	#sing_sing	yourworstenema	fy faen SwiftRage	4900	1491084427551
32658	#sing_sing	oppaiconnoisseur	OH FY FAEN	4900	1491084431415
32660	#sing_sing	kronkakkrinke	LUL	4917	1491084436535
32661	#sing_sing	amiyusov	LUL	4917	1491084443278
32662	#sing_sing	bernalesgg	0-5 Kreygasm	4900	1491084445551
32663	#sing_sing	moobrub	OSfrog	4917	1491084446473
32664	#sing_sing	fluffythepuffy	First kill Kreygasm	4917	1491084450582
32665	#sing_sing	blackout0424	A KILL PogChamp	4917	1491084453147
32666	#sing_sing	slachter1980	????????????????	4917	1491084453254
32667	#sing_sing	emank11	lich just melted	4917	1491084456886
32668	#sing_sing	steve_zombie	first kill Kappa	4917	1491084456979
32669	#sing_sing	imtotallyimba	1/5 carry	4917	1491084457066
32670	#sing_sing	amiyusov	5 seconds Kappa	4917	1491084459084
32671	#sing_sing	ha0272	"stop blaming Sing, he knows what to do, this is tactical feed am sure Kappa"	4918	1491084463062
32672	#sing_sing	naqibymd	is that nara?	4918	1491084465070
32673	#sing_sing	lester840	a kill PogChamp	4917	1491084467855
32674	#sing_sing	slachter1980	SF ???? SF ???? SF ???? SF ???? SF ???? SF ???? SF ???? SF ???? SF ????	4918	1491084468997
32675	#sing_sing	pqpies	well good thing he had that bottle in his inventoy	4917	1491084469914
32676	#sing_sing	mvpknd	bubu singsingGasm	4918	1491084472483
32677	#sing_sing	sidestepbale	TehePelo TehePelo TehePelo TehePelo	4917	1491084473626
32678	#sing_sing	sofakingbased	1/5/4 MID SF in 2017	4918	1491084495166
32679	#sing_sing	slachter1980	????Blyaatt ????Blyaatt ????Blyaatt ????Blyaatt ????Blyaatt ????Blyaatt	4917	1491084497785
32680	#sing_sing	eazyezor16	tpFree	4918	1491084509561
32681	#sing_sing	mightysu	singsong playing sf Kreygasm	4917	1491084509803
32682	#sing_sing	slachter1980	???? :D	4918	1491084512775
32683	#sing_sing	amiyusov	1 -5 +4 = 0 TheIlluminati	4918	1491084516394
32684	#sing_sing	tetsuya__san	F your birds PunOko	4918	1491084516486
32685	#sing_sing	griswall	LUCK	4918	1491084516567
32686	#sing_sing	dreamyyyyyyyyy	SO RUCKY Kreygasm	4918	1491084517893
32687	#sing_sing	slachter1980	???�	4918	1491084531834
32688	#sing_sing	durgyseal	aghs on tide hunter is so good	4931	1491084540543
32689	#sing_sing	forty_0	nice bkb SeemsGood	4918	1491084543563
32690	#sing_sing	moobrub	bkb LUL	4931	1491084543678
32691	#sing_sing	roelypopper	PASSIVE BKB	4918	1491084543802
32692	#sing_sing	amiyusov	LUL	4931	1491084547114
32693	#sing_sing	ankhaashdee	damn	4918	1491084547245
32694	#sing_sing	griswall	nice bkb	4931	1491084547353
32695	#sing_sing	tili__	why are you attacking a tide without ravage	4931	1491084548617
32696	#sing_sing	felynarn_aleandal	BKB LUL	4918	1491084549601
32697	#sing_sing	emank11	nice bkb	4918	1491084549890
32698	#sing_sing	nisarg3	tooo greedy	4931	1491084553203
32699	#sing_sing	slachter1980	????	4931	1491084555248
32700	#sing_sing	tili__	u dingus	4918	1491084555366
32701	#sing_sing	kuzyrii	PASSIVE BKB	4918	1491084555534
32702	#sing_sing	glodar	FailFish	0	1491084565581
32703	#sing_sing	hackerton	Passive BKB	4931	1491084565709
32704	#sing_sing	sidestepbale	TehePelo TehePelo TehePelo TehePelo	4931	1491084565845
32705	#sing_sing	zonic212	he hits like kitten	4931	1491084566023
32706	#sing_sing	draconian137	COOL 10 SECONDS BKB BRUH	4931	1491084566106
32707	#sing_sing	tetsuya__san	PASSIVE BKB PunOko	4918	1491084566189
32708	#sing_sing	measini	BibleThump	4931	1491084566273
32709	#sing_sing	hackerton	FailFish	4931	1491084566489
32710	#sing_sing	lawdjaraxxus	passive bkb xD	4931	1491084566573
32711	#sing_sing	bayc92	passive bkb	4931	1491084566655
32712	#sing_sing	lysanderpiss	2/6/4 4Head	4931	1491084566742
32713	#sing_sing	steve_zombie	BKB IS FOR PUSSIES KKona	4931	1491084566845
32714	#sing_sing	saadibaka	PASSIVE BKB.. LUL	4931	1491084566925
32715	#sing_sing	tetsuya__san	PunOko PASSIVE BKB PunOko	4931	1491084569534
32716	#sing_sing	hjum	JEWKAYBE	4931	1491084569635
32717	#sing_sing	jesushentaichri	passive BKB PunOko	4931	1491084569725
32718	#sing_sing	shishiomakoto86	2/6 LUL	4931	1491084571921
32719	#sing_sing	tehbotmon	no reason to hit the watermelon after ravage	4931	1491084573239
32720	#sing_sing	mromrak	bkb for win	4931	1491084573431
32721	#sing_sing	yoodaeng_sg	LOL Sings reactions time like my grandmum	4931	1491084573598
32722	#sing_sing	lessthantrash	dota 2 7.05 :BKB is active ability removed 4Head	4931	1491084576598
32723	#sing_sing	hackerton	singsingBabby	4931	1491084576680
32724	#sing_sing	cagripicim	kda ratio 1	4931	1491084576762
32725	#sing_sing	cagripicim	izi	4931	1491084576846
32726	#sing_sing	slachter1980	????	4931	1491084577140
32727	#sing_sing	moobrub	Kreygasm	4931	1491084577231
32728	#sing_sing	firefrog963	@sing_sing happy birthday dude!	4966	1491084582340
32729	#sing_sing	amiyusov	fudge KKona	4931	1491084582417
32730	#sing_sing	delta_g	bubu haHAA	4931	1491084587090
32731	#sing_sing	slachter1980	????	4966	1491084593180
32732	#sing_sing	shishiomakoto86	DogePls	4966	1491084595142
32733	#sing_sing	saadibaka	no BKB... lul	4931	1491084595216
32734	#sing_sing	lysanderpiss	hihihi Kreygasm	4931	1491084603345
32735	#sing_sing	amiyusov	LUL	4931	1491084604279
32736	#sing_sing	mvpknd	delta split LUL	4931	1491084605702
32737	#sing_sing	slachter1980	????	4931	1491084608046
32738	#sing_sing	glodar	bububu Kreygasm	4931	1491084609589
32739	#sing_sing	cloudisonfire	??? ??? ???	4966	1491084613456
32740	#sing_sing	slachter1980	????	4966	1491084621647
32741	#sing_sing	upgradebob	LMAO	4966	1491084622796
32742	#sing_sing	slachter1980	????	4931	1491084626354
32743	#sing_sing	moobrub	Mau5	4966	1491084626849
32744	#sing_sing	cloudisonfire	??? ??? ??? fuck this start is fency ??? ??? ???	4966	1491084627840
32745	#sing_sing	nimphae	DELTA SPLIT singsingTub	4931	1491084628949
32746	#sing_sing	lawdjaraxxus	strats lulz	4966	1491084635048
32747	#sing_sing	blackout0424	LUL	4931	1491084635136
32748	#sing_sing	hjum	a player LUL	4966	1491084638606
32749	#sing_sing	lordscab	Bamboo LUL	4905	1491084641733
32750	#sing_sing	slachter1980	????	4966	1491084641857
32751	#sing_sing	sindzy	LUL	4905	1491084644683
32752	#sing_sing	dexzzter	??????	4966	1491084644768
32753	#sing_sing	disekript	ODDLOOP TIME BOYZ	4905	1491084644852
32754	#sing_sing	dexzzter	LUL	4905	1491084644941
32755	#sing_sing	amiyusov	classicbamboe play	4905	1491084645032
32756	#sing_sing	amuzinc	LUL	4905	1491084645844
32757	#sing_sing	slachter1980	????	4966	1491084659542
32758	#sing_sing	hjum	a star was born in all that space	4905	1491084662645
32759	#sing_sing	sofakingbased	singsingDoge	4966	1491084662775
32760	#sing_sing	k4mik4zex	TearGlove TehePelo	4905	1491084672026
32761	#sing_sing	arkadia17	"@Sing_sing, you ma favorit asian girl streamer <3"	4905	1491084692712
32762	#sing_sing	yolovsky	TehePelo TearGlove KonCha PunOko SabaPing BegWan ArigatoNas InuyoFace we weebs now Kappu KonCha IronFistDaigo IronFistJWong	4905	1491084692877
32763	#sing_sing	jeebus_will_save_us_all	bubububububu?	4905	1491084692964
32764	#sing_sing	tehbotmon	wtf is this shit build	4966	1491084693043
32765	#sing_sing	sillux	chat how to get grills? FeelsBadMan	4966	1491084693113
32766	#sing_sing	oneeyeowl	KonCha KonCha KonCha	0	1491084693965
32767	#sing_sing	lessthantrash	!song	4905	1491084698444
32768	#sing_sing	k4mik4zex	PunOko Baka mod ????	4905	1491084698524
32769	#sing_sing	watchvid	LUL	4905	1491084699031
32770	#sing_sing	munkkidaa	"@sillux, Git gud"	4905	1491084700429
32771	#sing_sing	nisarg3	Vrok <3	4908	1491084703151
32772	#sing_sing	r0mka_csgo	doesnt get souls with a illusions kills BrokeBack	4905	1491084705541
32773	#sing_sing	cer1ous_	FeelsBadMan	4908	1491084712266
32774	#sing_sing	322alberto97	Cat SabaPing ed	4908	1491084712347
32775	#sing_sing	zaionara_	just be yourselrf	4908	1491084712421
32776	#sing_sing	lawdjaraxxus	pay for grills ez	4908	1491084712494
32777	#sing_sing	randiance1	KonCha KonCha	4908	1491084712572
32778	#sing_sing	ashinsabu	fucktard	4908	1491084715081
32779	#sing_sing	voxdrop	"@sillux, dont be an autist"	4908	1491084718822
32780	#sing_sing	mrsuperweegee	tpHeresTommy	4905	1491084722334
32781	#sing_sing	slachter1980	????	4908	1491084722484
32782	#sing_sing	grandisv	KonCha	4905	1491084723904
32783	#sing_sing	demaurice	Kappa	4908	1491084723989
32784	#sing_sing	ishoottheydance	id pay for a sexy grill ez	4908	1491084729347
32785	#sing_sing	vlunlunv	TehePelo PunOko KonCha	4908	1491084732702
32786	#sing_sing	crypie_92	DogePls	4908	1491084733418
32787	#sing_sing	k4mik4zex	????????	4905	1491084735203
32788	#sing_sing	forty_0	sillux if you want 2d girls i can help you	4905	1491084735657
32789	#sing_sing	just_ogre	!song	4905	1491084738023
32790	#sing_sing	shishiomakoto86	Linkens LUL	4908	1491084741041
32791	#sing_sing	glodar	"u go our to bar, put some sleeping pils in gril drink, then follow her @sillux then do w/e u wanna do"	4905	1491084742557
32792	#sing_sing	k4mik4zex	????????????????	4908	1491084743147
32793	#sing_sing	apple_citrus	drugGasm drugHeh drugHehe	4908	1491084746783
32794	#sing_sing	jeb8ed	splitting randomly with literally zero wards on map :) I watch this stream for gameplay :)	4908	1491084746862
32795	#sing_sing	sillux	"forty_0, how"	4908	1491084750369
32796	#sing_sing	randiance1	2d grill WutFace	0	1491084753179
32797	#sing_sing	giouvas	he listens to this song 100times a day . why @Sing_sing	4908	1491084756000
32798	#sing_sing	pabloelmustacheo	kl	4908	1491084759253
32799	#sing_sing	forty_0	sillux just choose a waifu and you're done	4908	1491084760677
32800	#sing_sing	sundew769	why is troll buying wards and what is lina doing	4908	1491084761371
32801	#sing_sing	tomonicela	GivePLZ TakeNRG	4908	1491084761472
32802	#sing_sing	emank11	sing you don't have damage at all towards tide and qop	4908	1491084763863
32803	#sing_sing	just_ogre	song name pls?	4908	1491084767326
32804	#sing_sing	sillux	"Glodar, but thats ill eagle"	4908	1491084768436
32805	#sing_sing	tetsuya__san	PunOko WEEBS PunOko	4908	1491084770983
32806	#sing_sing	klngofvirginandgaylord	forty_0 can u fix a girl without a penis but with penis but only not with penis just only penis?	4909	1491084773918
32807	#sing_sing	drshenanigans	song oddloop	0	1491084775358
32808	#sing_sing	sillux	"forty_0, thx :o"	4908	1491084777006
32809	#sing_sing	ishoottheydance	drugGasm	4909	1491084779935
32810	#sing_sing	oneeyeowl	GivePLZ Kappu TakeNRG	4909	1491084780218
32811	#sing_sing	dexzzter	only defence items gg	4909	1491084782314
32812	#sing_sing	moobrub	So defensive build	4909	1491084788663
32813	#sing_sing	glodar	"sillux, only if they find out 4Head"	4909	1491084792999
32814	#sing_sing	jeb8ed	"@just_ogre, O-Zone - Dragostea Din Tei I think"	4909	1491084813679
32815	#sing_sing	sillux	"Glodar, u did this before?"	4909	1491084813863
32816	#sing_sing	delta_g	damage Kappa	4894	1491084821427
32817	#sing_sing	arkadia17	!10 years	4894	1491084829454
32818	#sing_sing	just_ogre	Kappa i am 90s boy bro	4894	1491084835340
32819	#sing_sing	ashinsabu	when i play sf first its treads and then lance deso butterfly and BoT before 25 mins	4894	1491084837151
32820	#sing_sing	saadibaka	bkb and linkin????	4894	1491084842831
32821	#sing_sing	jeb8ed	Keepo	4894	1491084842932
32822	#sing_sing	saadibaka	LUL	4909	1491084843012
32823	#sing_sing	forty_0	it is not rape if you cut her tongue out and she can't say no singsingT	4894	1491084845553
32824	#sing_sing	arkadia17	doge	4894	1491084849413
32825	#sing_sing	mrblonde_	0 dmg build SeemsGood	4894	1491084850948
32826	#sing_sing	arkadia17	#NAME?	4909	1491084854230
32827	#sing_sing	drshenanigans	"@just_ogre, oddloop"	4894	1491084859243
32828	#sing_sing	arkadia17	!doge	4909	1491084861808
32829	#sing_sing	emydus_	WutFace	4894	1491084869472
32830	#sing_sing	lester840	????	4894	1491084870580
32831	#sing_sing	jesushentaichri	no damage NotLikeThis	4894	1491084874068
32832	#sing_sing	norkaiser	Im watching sing while pooping	4894	1491084884950
32833	#sing_sing	k4mik4zex	Kappu TearGlove	4894	1491084885048
32834	#sing_sing	yolovsky	hit like a pussy TehePelo	4894	1491084887718
32835	#sing_sing	arkadia17	DPS LUL	4910	1491084892188
32836	#sing_sing	tehbotmon	why manta?	4910	1491084895001
32837	#sing_sing	textured	no dmg NotLikeThis	4894	1491084895506
32838	#sing_sing	randiance1	99	4894	1491084898038
32839	#sing_sing	norkaiser	and i have diarrea	4910	1491084906451
32840	#sing_sing	ashinsabu	die	4910	1491084909581
32841	#sing_sing	thesimplymad	doggo PogChamp	4910	1491084913512
32842	#sing_sing	alienkillertv	322	4910	1491084913599
32843	#sing_sing	sillux	"norkaiser, to much information"	4910	1491084914976
32844	#sing_sing	slachter1980	?????�??????????�??????????�??????????�??????????�??????????�??????????�??????????�??????????�?????	4910	1491084919020
32845	#sing_sing	deliaren	!heist 300	4910	1491084919120
32846	#sing_sing	ashinsabu	wtf	4910	1491084921339
32847	#sing_sing	deliaren	!shekels	4910	1491084921415
32848	#sing_sing	ashinsabu	faito	4894	1491084921490
32849	#sing_sing	tetsuya__san	PunOko No Damage SF PunOko	4910	1491084925299
32850	#sing_sing	minaolengiron	"norkaiser, i was gonna say post a pic later but nvm"	4910	1491084925384
32851	#sing_sing	steve_zombie	is the chat so slow because i blacklisted every weeb emote???????	4894	1491084929187
32852	#sing_sing	arkadia17	SabaPing	4910	1491084937897
32853	#sing_sing	dolamroth	the 0 dmage medusa build 4Head	4910	1491084941035
32854	#sing_sing	k4mik4zex	TearGlove ????	4910	1491084941115
32855	#sing_sing	goespr	SF NO ULT NO BKB	4910	1491084946196
32856	#sing_sing	holden_caulfield_ua	wtf precaust ult in him and he is insta dead	4910	1491084947134
32857	#sing_sing	phoenixiv	PunOko TehePelo	4896	1491084955199
32858	#sing_sing	randiance1	PunOko PunOko PunOko	4910	1491084956462
32859	#sing_sing	holden_caulfield_ua	bkb + ult and he is 100 percent dead	4910	1491084956577
32860	#sing_sing	3eln	"@Steve_ZomBie yes, everyone in here is a weeb"	4896	1491084956835
32861	#sing_sing	jesushentaichri	no damage FailFish	4910	1491084959015
32862	#sing_sing	emank11	bkb bought 20 mins ago and never used..	4896	1491084960847
32863	#sing_sing	hjum	? he can spin dumbo	4910	1491084961447
32864	#sing_sing	sirin111	chat is slow because sing killed his stream audience some time ago LUL	4896	1491084966003
32865	#sing_sing	alabasterjefferson	Anime is bad	4896	1491084973835
32866	#sing_sing	norkaiser	"it doesnt stop coming, i guess im here for a while"	4896	1491084973918
32867	#sing_sing	taldarantaldaran	TehePelo TehePelo TehePelo KonCha KonCha KonCha PunOko PunOko PunOko	4896	1491084974003
32868	#sing_sing	emydus_	spin	4896	1491084974086
32869	#sing_sing	kaleb200	"@holden_caulfield_ua, bkb for what"	4896	1491084978409
32870	#sing_sing	parashroom	TehePelo	4910	1491084981115
32871	#sing_sing	gubing8785	bkb linken manta lol	4896	1491084986398
32872	#sing_sing	mrblonde_	ZULUL	4896	1491084986485
32873	#sing_sing	shadowmaze93	bkb is for mind game not for use	4910	1491084993925
32874	#sing_sing	essadix	"7000 viewers ""dead audiance"""	4896	1491084995641
32875	#sing_sing	essadix	dadXD	4896	1491085004140
32876	#sing_sing	kuzyrii	PASSIVE BKB	4910	1491085006827
32877	#sing_sing	yoodaeng_sg	Reaaction time like 1k players	4901	1491085013750
32878	#sing_sing	llight7	GG	4901	1491085016302
32879	#sing_sing	jimmosiotv	PogChamp	4896	1491085017776
32880	#sing_sing	moobrub	Stabbed Pigy feelsbadman	4901	1491085018741
32881	#sing_sing	arkadia17	WutFace chainfrost from dead creep LUL	4896	1491085020150
32882	#sing_sing	shishiomakoto86	322 LUL	4901	1491085024516
32883	#sing_sing	jeff_96	jugg LUL	4896	1491085024676
32884	#sing_sing	lawdjaraxxus	PogChamp	4896	1491085025351
32885	#sing_sing	shrbs_	getting carried LUL	4901	1491085026685
32886	#sing_sing	demaurice	"@Essadix, we just chill"	4901	1491085026760
32887	#sing_sing	fluffythepuffy	Close to 6 slotted Kreygasm	4896	1491085028113
32888	#sing_sing	goespr	BKB OMG	4896	1491085028309
32889	#sing_sing	chipsgoahoy	tpBulk	4901	1491085028455
32890	#sing_sing	panda_bau5	who is the troll?	4901	1491085029713
32891	#sing_sing	measini	BKB MUST REMAIN MINT IN BOX SwiftRage	4896	1491085030868
32892	#sing_sing	red_rum3x	Cum Black	4901	1491085033532
32893	#sing_sing	floirt	TehePelo TehePelo	4901	1491085034661
32894	#sing_sing	randiance1	DOTA2 IS DYING SwiftRage	4901	1491085036118
32895	#sing_sing	bayc92	still 10 sec bkb?	4901	1491085038446
32896	#sing_sing	tetsuya__san	PunOko PASSIVE BKB PunOko	4901	1491085038537
32897	#sing_sing	jesushentaichri	bkb lmao PogChamp	4901	1491085039268
32898	#sing_sing	ashinsabu	win?	4901	1491085042339
32899	#sing_sing	swordlessfate	Dont need bkb	4901	1491085052115
32900	#sing_sing	fluffythepuffy	bkb for stats	4901	1491085052210
32901	#sing_sing	sirin111	UNBOXED BKB = SHIT BKB SwiftRage	4901	1491085052313
32902	#sing_sing	floirt	HE MIGHT PRESS BKB PogChamp	4901	1491085054841
32903	#sing_sing	tetsuya__san	Keep 10sec BKB PunOko	4901	1491085054948
32904	#sing_sing	lester840	he didnt need it	4901	1491085061534
32905	#sing_sing	llight7	NO BB LUL	4901	1491085064984
32906	#sing_sing	parashroom	Can someone link the song ? PunOko	4901	1491085066978
32907	#sing_sing	ashinsabu	he da boss	4930	1491085070272
32908	#sing_sing	fluffythepuffy	Is this a rare bkb?	4901	1491085070364
32909	#sing_sing	shadowmaze93	"Your bkb doesnt reduce duration if you never use it ""think smart"""	4930	1491085070464
32910	#sing_sing	essadix	"@demaurice, yea all good. I was sarcastically mocking at someone elses commend calling this stream ""dead"""	4901	1491085073472
32911	#sing_sing	norkaiser	Guys can you sell bkb for gold ? i quit dota like 2 yrs ago	4930	1491085077689
32912	#sing_sing	swordlessfate	Sell bkb for orb of venom!	4901	1491085077777
32913	#sing_sing	lester840	your base	4930	1491085077854
32914	#sing_sing	dexzzter	weSmart	4930	1491085083073
32915	#sing_sing	arkadia17	Lina LUL	4930	1491085084497
32916	#sing_sing	fluffythepuffy	you cannot	4901	1491085084588
32917	#sing_sing	mrblonde_	10s BKB LUL	4930	1491085091765
32918	#sing_sing	suriranyar	I look away for 5 mins and victory PogChamp	4930	1491085093173
32919	#sing_sing	demaurice	"@Essadix, oh lol sorry my bad, too tired to sense sarcasm i guess :P"	4930	1491085094918
32920	#sing_sing	forty_0	EZ	4901	1491085095021
32921	#sing_sing	llight7	GG ez	4930	1491085095896
32922	#sing_sing	forty_0	this is such a winstack	4930	1491085102390
32923	#sing_sing	moobrub	ResidentSleeper Game	4901	1491085102486
32924	#sing_sing	ashinsabu	switch bkb for deso	4901	1491085102578
32925	#sing_sing	amiyusov	:tf:	4901	1491085103297
32926	#sing_sing	mcdracula94	wtf	4930	1491085105192
32927	#sing_sing	emank11	wtf what a comeback??	4930	1491085105306
32928	#sing_sing	ashinsabu	best sf	4930	1491085105518
32929	#sing_sing	ennegi	WTF	4930	1491085106151
32930	#sing_sing	red_rum3x	ez game... lul	4901	1491085108693
32931	#sing_sing	lawdjaraxxus	actually won	4930	1491085110551
32932	#sing_sing	godmannyza	fact: u can't lose against mage	4930	1491085115385
32933	#sing_sing	lester840	LUL QOP NO BB	4930	1491085117720
32934	#sing_sing	roelypopper	BUBU PogChamp	4930	1491085117812
32935	#sing_sing	tetsuya__san	PunOko woah comeback PunOko	4930	1491085118620
32936	#sing_sing	hjum	LUL	4930	1491085119157
32937	#sing_sing	forty_0	thx bububu SeemsGood	4930	1491085121353
32938	#sing_sing	mohtal95	Lucky sf	4930	1491085121438
32939	#sing_sing	apfelrest	bubu rocks	4930	1491085121515
32940	#sing_sing	holden_caulfield_ua	sing did nothing this game	4971	1491085125006
32941	#sing_sing	areslictor	ez game 4Head	4930	1491085125095
32942	#sing_sing	fluffythepuffy	bkb Kreygasm	4930	1491085125182
32943	#sing_sing	kibonimo	Where is Gorgc? He on vacation?	4930	1491085125270
32944	#sing_sing	llight7	BKB PogChamp	4971	1491085125592
32945	#sing_sing	floirt	WTF BKB USED	4930	1491085127235
32946	#sing_sing	kaleb200	"@norkaiser, you can"	4930	1491085127342
32947	#sing_sing	coyan94	BKB	4930	1491085128634
32948	#sing_sing	kinnet_zero	PogChamp	4971	1491085129175
32949	#sing_sing	delta_g	PogChamp	4930	1491085129438
32950	#sing_sing	draconian137	"WOW BKB, HOLY FUCKING SHIT,0"	4930	1491085129889
32951	#sing_sing	ennegi	NO DMG	4971	1491085132172
32952	#sing_sing	kinnet_zero	BKB SCRIPT	4930	1491085138411
32953	#sing_sing	lawdjaraxxus	bkb PogChamp	4971	1491085140641
32954	#sing_sing	emank11	LUL	4971	1491085140726
32955	#sing_sing	roan1088	inhuman reflex PogChamp	4930	1491085140812
32956	#sing_sing	leihaut	PogChamp	4930	1491085140893
32957	#sing_sing	jesushentaichri	BKB Kreygasm	4930	1491085140984
32958	#sing_sing	measini	RESALE VALUE = LOST SwiftRage SwiftRage	4930	1491085142281
32959	#sing_sing	mrsuperweegee	PogChamp	4930	1491085142552
32960	#sing_sing	essadix	"@demaurice, get some sleep buddy SeemsGood"	4930	1491085142676
32961	#sing_sing	onyx1705	no dmg???	4971	1491085146579
32962	#sing_sing	areslictor	PogChamp	4930	1491085146665
32963	#sing_sing	lester840	LUL DMG	4971	1491085146746
32964	#sing_sing	hjum	thats some bruised watermelon	4930	1491085146849
32965	#sing_sing	curs05	he win PogChamp	4930	1491085146931
32966	#sing_sing	fluffythepuffy	Positive score Kreygasm	4930	1491085147018
32967	#sing_sing	hidden0879	PogChamp they actually won	4930	1491085147101
32968	#sing_sing	munkkidaa	PogChamp PogChamp	4971	1491085147179
32969	#sing_sing	arkadia17	NO DMG NEW META PogChamp	4971	1491085151874
32970	#sing_sing	nuuudals	LUL	4930	1491085151948
32971	#sing_sing	frijolito5555	rofl	4971	1491085152033
32972	#sing_sing	suriranyar	REVENGE	4930	1491085152114
32973	#sing_sing	kinnet_zero	NICE SCRIPT NOOB	4930	1491085152213
32974	#sing_sing	nisarg3	LUL	4971	1491085153787
32975	#sing_sing	norkaiser	@kaleb200 how much gold ?	4930	1491085153872
32976	#sing_sing	moobrub	worth	4971	1491085153983
32977	#sing_sing	textured	322	4971	1491085154068
32978	#sing_sing	idarthh	Classis Jimmy?	4971	1491085154152
32979	#sing_sing	greg60597	BRIMEY PogChamp	4971	1491085154237
32980	#sing_sing	kudetdota2	lol	4930	1491085154324
